query_index,query_tweet_id,gold_intent,query_text,rank,similarity,retrieved_customer_tweet_id,retrieved_agent_tweet_id,retrieved_customer_text,retrieved_agent_response
14,2033234,ORDER_PRODUCT,@AmazonHelp ‘Nothing we can do as they are all sold out now’ I pre-ordered this months ago in order to get the Scorpio addition. What’s the point in pre-ordering with you if it’s a risk weather you’ll actually get it?!?,2,0.7800939083099365,1495254,1495252,@381022 was there any retailers that took too much pre-orders of 1X Scorpio? @115821 told me my pre-order is unavailable due to stock,"@467177 Hi, have you been advised that you'll be notified with news? ^TS"
14,2033234,ORDER_PRODUCT,@AmazonHelp ‘Nothing we can do as they are all sold out now’ I pre-ordered this months ago in order to get the Scorpio addition. What’s the point in pre-ordering with you if it’s a risk weather you’ll actually get it?!?,3,0.7542319297790527,1458004,1458002,Not sure why I should ever bother buying from @115821 when my preordered Scorpio @115786 One X is delayed until mid December.,@458404 Oh no! I'm so sorry for the delay. Did the email you received provide any insight into why the shipment was pushed back? ^BL
14,2033234,ORDER_PRODUCT,@AmazonHelp ‘Nothing we can do as they are all sold out now’ I pre-ordered this months ago in order to get the Scorpio addition. What’s the point in pre-ordering with you if it’s a risk weather you’ll actually get it?!?,4,0.716224193572998,49141,49140,"@115787 @115821 I have a Scorpio pre-ordered on Amazon, but it says it needs more time for a “delivery estimate”. Getting worried....",@126978 We'll get your order updated as soon as the information is available. ^EM
14,2033234,ORDER_PRODUCT,@AmazonHelp ‘Nothing we can do as they are all sold out now’ I pre-ordered this months ago in order to get the Scorpio addition. What’s the point in pre-ordering with you if it’s a risk weather you’ll actually get it?!?,5,0.7002699971199036,952525,952523,"What’s the point of being able to pre order, only to be told it is out of stock on release day? @115830","@345989 I'm sorry for the wait! We'd like to help, will you tell us a little more about what happened? What item did you pre order? ^DW"
15,2930736,ORDER_CHANGE,"@AmazonHelp  I wanted to order phone with another address , but I forgot to mentioned that address and ordered ..Could u help me to Change order ? It will be great if u can do ..I spoke to cc but they said not available now change",1,0.7986787557601929,1027501,1027500,@AmazonHelp Hi. I have given the wrong address by mistake while placing an order yesterday. And I'm not able to change it. Please assist.,@363138 We'd love to help out! Can you please let us know which site you purchased from? ^AC
15,2930736,ORDER_CHANGE,"@AmazonHelp  I wanted to order phone with another address , but I forgot to mentioned that address and ordered ..Could u help me to Change order ? It will be great if u can do ..I spoke to cc but they said not available now change",2,0.7847238779067993,2938210,2938209,Hi @AmazonHelp I’ve just been on the phone to customer services and I am being sent a replacement item however I wish to change the address that it is being sent to - please can you help with this?,"@523094 Hi, Lola! We're unable to access your account via Twitter.  Have you checked the order to see if it will let you change the shipping address? You can view your orders by going here: https://t.co/aaDyEz1VgE ^RB"
15,2930736,ORDER_CHANGE,"@AmazonHelp  I wanted to order phone with another address , but I forgot to mentioned that address and ordered ..Could u help me to Change order ? It will be great if u can do ..I spoke to cc but they said not available now change",3,0.7640464305877686,2609930,2609928,@AmazonHelp hi I need to amend a delivery order address ASAP can you help please,"@738147 Hi Hayley, if your order is fulfilled by us and hasn't been dispatched yet, you can adjust delivery details on the ""Your Order"" page: https://t.co/BQmcNXViiI ^PJ"
15,2930736,ORDER_CHANGE,"@AmazonHelp  I wanted to order phone with another address , but I forgot to mentioned that address and ordered ..Could u help me to Change order ? It will be great if u can do ..I spoke to cc but they said not available now change",4,0.7585957050323486,2291155,2291154,"@AmazonHelp Hi, need to change the delivery address for one of my orders. Kindly help.",@340989 You may change the delivery address if the new address is also in the same city. You may connect with our support team here: https://t.co/vlvfJr4nN9. We’ll look into it. ^SB
15,2930736,ORDER_CHANGE,"@AmazonHelp  I wanted to order phone with another address , but I forgot to mentioned that address and ordered ..Could u help me to Change order ? It will be great if u can do ..I spoke to cc but they said not available now change",5,0.7514726519584656,1153234,1153233,#AmazonIN why there is no option for address change after placing an order and cant connect to you on customer care no also.,@391348 Please report this to our support team here: https://t.co/TdDksLo6Mf and we'll look into this. 2/2 ^HD
16,1262588,ORDER_CHANGE,@AmazonHelp I’ve clicked thru 50 common items and things I’ve orders before. Only options are 2 day,1,0.7454224228858948,2819160,2819162,@AmazonHelp are you an idiot or what 5 different Orders everytime there is an issue how many times you want me to fill the details,@226929 link provided earlier and we'll reach out to you soon. Appreciate your understanding and cooperation in this regard. 2/2 ^EM
16,1262588,ORDER_CHANGE,@AmazonHelp I’ve clicked thru 50 common items and things I’ve orders before. Only options are 2 day,2,0.7454224228858948,2819160,2819163,@AmazonHelp are you an idiot or what 5 different Orders everytime there is an issue how many times you want me to fill the details,"@226929 I understand you're upset, Karan. However, we'd like to help make things right. Since Twitter is a social media platform, we'd not be able to check or access your account. Hence, kindly drop in your details through the 1/2 ^EM"
16,1262588,ORDER_CHANGE,@AmazonHelp I’ve clicked thru 50 common items and things I’ve orders before. Only options are 2 day,3,0.7422593832015991,2821572,2821571,@AmazonHelp I haven’t received my items and it’s more than 36 hours.,@786357 Did you manage to get through to a supervisor? What did we advise?^MA
16,1262588,ORDER_CHANGE,@AmazonHelp I’ve clicked thru 50 common items and things I’ve orders before. Only options are 2 day,4,0.7344915866851807,1367014,1367016,@AmazonHelp I selected 1 day,@438061 We aim to meet the date shown at checkout/confirmed via e-mail. Please let us know if your order doesn't arrive as expected! ^SB
16,1262588,ORDER_CHANGE,@AmazonHelp I’ve clicked thru 50 common items and things I’ve orders before. Only options are 2 day,5,0.7298551797866821,2800468,2800470,@AmazonHelp Tried that yesterday. Still don’t have my items I ordered last Thursday.,"@376374 When you contacted our support team, what options were provided to you? Were we able to give any additional insight regarding the location of these orders? ^WM"
17,1474641,DELIVERY_FAILURE,@AmazonHelp didnt like the delivery driver today who didn’t want to come up the stairs to start and then when did threw my parcel at my door,1,0.8493319749832153,441035,441034,@AmazonHelp I've talked to customer service about a delivery driver not seeming to care whether my parcel was delivered to me. They made a complaint.,@219634 Please keep us posted on this! ^LB
17,1474641,DELIVERY_FAILURE,@AmazonHelp didnt like the delivery driver today who didn’t want to come up the stairs to start and then when did threw my parcel at my door,2,0.8484641313552856,813269,813267,"One of your delivery drivers just opened my door, walked up my stairs and presented me with an amazon parcel @AmazonHelp 2/2","@313795 I'm truly sorry for the poor experience. So we can investigate, please send us your info here: https://t.co/7VMvRntYAI ^JA"
17,1474641,DELIVERY_FAILURE,@AmazonHelp didnt like the delivery driver today who didn’t want to come up the stairs to start and then when did threw my parcel at my door,3,0.8294874429702759,1627293,1627291,@AmazonHelp Just had an email saying my parcel has been delivered to a neighbour. 2 mins later driver arrives at my door!,@261461 I'm sorry the status was incorrect and if it caused a misunderstanding. I'm glad you've received the parcel. ^MG
17,1474641,DELIVERY_FAILURE,@AmazonHelp didnt like the delivery driver today who didn’t want to come up the stairs to start and then when did threw my parcel at my door,4,0.8188202381134033,2424666,2424665,Thanks to the shit @115821 delivery driver who put my delivery behind the car wheel without even leaving a note to say it was there?? Or even knocking on the door to give us the parcel??? @AmazonHelp @123644 @115830,@696284 I'm terribly sorry this has happened with your parcel! Please give us a call or chat with us here as soon as you can: https://t.co/JzP7hlA23B ^VF
17,1474641,DELIVERY_FAILURE,@AmazonHelp didnt like the delivery driver today who didn’t want to come up the stairs to start and then when did threw my parcel at my door,5,0.8182606101036072,2726758,2726762,@AmazonHelp Late parcel 😡😡 delivery driver was sat outside my house !! Sending me a notification that he could not deliver !!,@764663 I am sorry you are having these delivery experiences. If you have a moment would you give us more details here please https://t.co/5g1E5NQCOy Thank you! ^DJ
18,1367395,DELIVERY_FAILURE,@118919 It is very sad and disgusting . None.. Amazon flipcart none are delivering to DARJEELING  hill. Feels isolated,1,0.6589033603668213,231325,231324,@118919 @115850 Thanks to Amazon that it is only making delivery in my remote village under Campierganj Block of Gorakhpur ( UP) .,@171092 You're welcome. :) ^HR
18,1367395,DELIVERY_FAILURE,@118919 It is very sad and disgusting . None.. Amazon flipcart none are delivering to DARJEELING  hill. Feels isolated,2,0.6479151248931885,1279659,1279657,@118919  very pathetic service from Amazon Courier at Jamshedpur. Since 4 days it showing out for delivery &amp; still package with them.,@419438 Kindly contact us here https://t.co/00q4Sqj9zL and we shall look into the issue right away. ^RD
18,1367395,DELIVERY_FAILURE,@118919 It is very sad and disgusting . None.. Amazon flipcart none are delivering to DARJEELING  hill. Feels isolated,3,0.6455069780349731,291729,291728,@118919 worst experience buying from amazon india..my order that i put on fast delivery took a week as it was a urgent gift!!!,@185472 Sorry things didn't go as planned. I'll be sure to pass along your feedback internally and we'll work on it. ^MS
18,1367395,DELIVERY_FAILURE,@118919 It is very sad and disgusting . None.. Amazon flipcart none are delivering to DARJEELING  hill. Feels isolated,4,0.6416068077087402,991955,991954,@118919 what a nice service Amazon India is giving as almost 2 week not received the delivery. Pathetic customer care service.,@354973 Apologies for the ordeal Priyanka. Please share your details here: https://t.co/GIJyeYqKE0 and I'll get back to you. ^HN
18,1367395,DELIVERY_FAILURE,@118919 It is very sad and disgusting . None.. Amazon flipcart none are delivering to DARJEELING  hill. Feels isolated,5,0.636294960975647,804066,804865,@115850 @119356 This is the kind of service amazon India is providing to their customers. This is disgusting!!!,"@311617 I understand your concern, please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^BA"
19,1355352,OTHER,"@AmazonHelp Danke, da es auf der Xbox geht ist es wohl nichts rechtliches. Immerhin.",1,0.7412903308868408,529962,529963,@AmazonHelp Das es zurück geht. Es ist gar nicht erst rausgegangen.,@242727 Hast du schon mal meine Kollegen vom Kundenservice da drüber schauen lassen? ^MS
